date,campaign,adgroup,keyword,impressions,clicks,cost,campaign_db_count
2026-05-12,09_진로진학,진로진학_PC,고등진로,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,고등학교진로상담,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,고등학교진학,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,대입진학,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,라이프코칭,4,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,상상코치,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,아이기질검사,6,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,자사고진학,10,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,적성찾기,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,중학생진로상담,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,중학생진학,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,지문적성검사,8,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,직업상담,6,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,직업적성검사,18,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로,66,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로검사,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로고민,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로교육,6,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로상담,4,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로선택,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로적성검사,16,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로진학상담,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로찾기,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,진로탐색,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,청소년상담,5,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,청소년진로상담,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_PC,특목고진학,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,고등진로,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,고등진로상담,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,나에게맞는직업찾기,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,중학생진로상담,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,직업적성,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,직업적성검사,31,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로,11,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로고민,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로교육,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로상담,3,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로선택,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로적성검사,23,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로진학상담,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로진학컨설팅,5,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로찾기,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로코칭,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로탐색,44,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,청소년진로상담,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,고등진학,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,고등학교진로상담,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,고등학교진학,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,대입진학,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,자사고진학,4,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,중학교진로상담,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,중학교진학,3,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,중학생진학,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,특목고진학,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로적성,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,상상코치,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,아이기질검사,13,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,예술전문학교,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,직업상담,2,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,직업상담학과,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,진로상담교사,1,0,0.0,0
2026-05-12,09_진로진학,진로진학_MO,2028대입개편안,20,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀코치,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스,429,6,6678.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스고등학생,2,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스영어,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스중학생,2,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스후기,15,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀코치개별지도,2,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,고1에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,과천에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,광주에듀플렉스,2,1,77.0,0
2026-05-12,00_브랜드,01 브랜드,대구에듀플렉스,6,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,대전에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,부산에듀플렉스,2,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,부천에듀플렉스,2,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,수원에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,안산에듀플렉스,3,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스초등,5,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스학원,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,울산에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,일산에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,전주에듀플렉스,1,1,77.0,0
2026-05-12,00_브랜드,01 브랜드,제주에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,창원에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,천안에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,청주에듀플렉스,2,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,하남에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스공부유형검사,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,VLT,21,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,강동구에듀플렉스,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,관악에듀플렉스,4,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스추천,1,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,학습전략검사,32,0,0.0,0
2026-05-12,00_브랜드,01 브랜드,에듀플렉스가격,68,2,450.0,0
2026-05-12,03_에듀코치_PC,01_시험,기말준비,1,0,0.0,0
2026-05-12,03_에듀코치_PC,01_시험,수능공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,01_시험,중간고사대비,4,0,0.0,0
2026-05-12,03_에듀코치_PC,01_시험,기말대비,3,0,0.0,0
2026-05-12,03_에듀코치_PC,01_시험,모의고사,176,0,0.0,0
2026-05-12,03_에듀코치_PC,01_시험,중간고사,104,0,0.0,0
2026-05-12,03_에듀코치_PC,01_시험,기말고사,83,0,0.0,0
2026-05-12,03_에듀코치_PC,01_시험,기말,1,0,0.0,0
2026-05-12,03_에듀코치_PC,01_시험,새학기준비,10,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,시험대비,5,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중1국어공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중3국어공부,4,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중1수학공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중3수학공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중2영어공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중등영어공부,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중학생영어공부,4,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,고등영어공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,사회공부,4,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중등사회공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,공부,95,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중1공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중2공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중3공부,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중3국어공부법,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중학생국어공부법,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,예비고1국어공부법,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,고등사회공부법,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중1공부법,3,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중3공부법,5,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중학생공부법,5,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,영어학습,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,학습,7,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중1국어,22,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중학생국어,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,수학,22,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중1수학,29,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중3수학,18,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,예비중1수학,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중1영어,10,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중2영어,9,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중학생영어,7,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,과학공부,8,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중2국어내신,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중2영어내신,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,과학공부법,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,고등국어내신대비,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,국어기출,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,수학기출,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중3수학기출,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,영어기출,5,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중2영어기출,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중등영어기출,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,국어시험,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,수학시험,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,중2수학시험,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_1/2,영어시험,11,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중2사회,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중3사회,4,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중등사회,12,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중등,28,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,과학,89,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중1과학,5,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중3과학,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중학생과학,5,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,고1과학,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,고등영어내신,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중3내신,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중등내신,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중학생내신,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,고1내신,3,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,과학내신,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,고2내신,6,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,고3내신,5,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,기출,14,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,과학기출,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,시험,149,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중1시험,2,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,중2시험,1,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,고1시험,3,0,0.0,0
2026-05-12,03_에듀코치_PC,02_시험조합_2/2,과학시험,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,국어,6,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중2국어,8,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중3국어,3,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중학생국어,2,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,고1국어,8,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,고3국어,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,고등국어,2,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,사회,21,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중1사회,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중3사회,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,수학,14,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,고1수학,24,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,영수,48,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중3영어,2,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,고1영어,5,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중2과학,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중학생과학,2,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,고3과학,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중등,7,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중1국어학원,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중2국어학원,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,수학학원,14,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중1수학학원,2,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,영어학원,7,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중1영어학원,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중2영어학원,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중1학원,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,수학학원추천,2,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,국어전문학원,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,수학전문학원,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,중등수학전문학원,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_1/2,소수정예,3,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_2/2,전과목학원,2,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_2/2,고2수학,3,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_2/2,고3수학,3,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_2/2,고등수학,10,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_2/2,중학생종합학원,2,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_2/2,고등내신대비,1,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_2/2,중등내신대비,4,0,0.0,0
2026-05-12,03_에듀코치_PC,03_학원_2/2,내신대비학원,2,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,중간고사준비,1,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,기말고사준비,2,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,모의고사대비,1,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,중간고사대비,17,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,기말고사대비,6,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,기말대비,2,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,모의고사,35,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,중간고사,184,1,1761.0,0
2026-05-12,03_에듀코치_MO,01_시험,기말고사,83,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,수학능력시험,16,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,서술형,1,0,0.0,0
2026-05-12,03_에듀코치_MO,01_시험,새학기준비,6,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,시험대비,8,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고등국어공부,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,중등수학공부,15,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,영어공부,602,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,사회공부,4,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,공부,164,1,130.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,중1공부,2,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,중2공부,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,중학생공부,2,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고3국어공부법,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,중3공부법,3,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,예비중1공부법,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,국어학습,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,영어학습,6,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,국어,131,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고1국어,4,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,수학,475,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고1수학,12,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,영어,268,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고1영어,19,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,과학공부,4,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고등국어내신,2,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고1영어내신,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고등수학공부법,4,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,국어기출,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,수학기출,4,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,중등수학기출,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,영어기출,4,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,고3영어기출,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,국어시험,2,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,중2국어시험,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,수학시험,8,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_1/2,영어시험,12,0,0.0,0
2026-05-12,03_에듀코치_MO,03_학원_1/2,중1사회,1,0,0.0,0
2026-05-12,03_에듀코치_MO,03_학원_1/2,영수,1279,4,308.0,0
2026-05-12,03_에듀코치_MO,03_학원_1/2,고3과학,1,0,0.0,0
2026-05-12,03_에듀코치_MO,03_학원_1/2,고등학생과학,1,0,0.0,0
2026-05-12,03_에듀코치_MO,03_학원_1/2,수학학원,10,0,0.0,0
2026-05-12,03_에듀코치_MO,03_학원_1/2,영어학원,41,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,중3사회,5,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,중3과학,2,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,고등영어내신,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,중1내신,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,중2내신,3,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,중3내신,3,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,중학생내신,2,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,고1내신,5,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,과학내신,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,고2내신,3,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,고3내신,2,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,고등내신,29,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,고2수학내신,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,중1시험,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,과학시험,1,0,0.0,0
2026-05-12,03_에듀코치_MO,02_시험조합_2/2,고3시험,1,0,0.0,0
2026-05-12,03_에듀코치_MO,03_학원_2/2,고등수학전문학원,1,0,0.0,0
2026-05-12,03_에듀코치_MO,03_학원_2/2,수학학원후기,4,0,0.0,0
2026-05-12,03_에듀코치_MO,03_학원_2/2,중등내신대비,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,가락고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,가락중내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,강서고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,경기여고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,경문고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,경복고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,계성고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,공항고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,광남고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,단대부고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,단대부중내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,대원국제중학원,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,대원외고내신,3,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,대일외고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_1/5,대청중학원,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,동북고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,둔촌고내신,4,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,명덕여고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,명지고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,목동고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,목운중내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,문정고내신,4,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,방산고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,배화여고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,백암고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,보성고내신,3,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,불암고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,삼육중시험,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,상문고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,상문고내신대비,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,서문여고내신,4,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,서문여고학원,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,서울고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,서울과고기출,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,서울국제고시험,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_2/5,서울미고내신,5,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_3/5,서울예고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_3/5,서울외고내신,11,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_3/5,선일여고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_3/5,선화예고내신,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_3/5,세종과고내신,2,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_3/5,세화고시험,1,0,0.0,0
2026-05-12,04_에듀코치_학교,01_서울시_3/5,송곡여고내신,1,0,0.0,0
